instructions,cycles,cpu-migrations,branches,branch-misses,context-switches,cache-references,cache-misses,L1-dcache-stores,L1-dcache-loads,L1-dcache-load-misses,LLC-stores,LLC-store-misses,LLC-loads,LLC-load-misses,minor-faults,page-faults,Thread,seconds,matrix_workload,Class,energy_joules
6717865803465,3435356515495,2686,177973708820,138481079,117679,14969273879,6278135023,820727480772,1826343090459,125358842732,20583106835,402454350,11621299253,5889433815,174179,174179,4,327.37,4251528,DLA,31341177.339441
6718591457659,3429920153332,2939,177954131927,138844030,117580,14554834739,6262457850,820394391524,1826059806821,125309570619,18778229208,388442890,11492266175,5870806502,197742,197742,4,325.94,4251528,DLA,31341156.4805391
6721449243364,3441687154954,2065,177619570983,139882069,116302,14208584087,6336910016,820143425525,1826021491153,125283434917,17923993219,354949907,11316784913,5876635007,123532,123532,4,326.78,4251528,DLA,31341178.6306222
6715559262428,3424159400798,3057,177617835948,139834341,117959,14525452258,6259850855,820709820861,1826546930156,125592507131,18699601880,402069822,11540456496,5875665131,227078,227078,4,325.62,4251528,DLA,31341070.4014129
6720948744606,3445255309159,3582,178061250468,140855437,120483,15811541831,6298155199,820482042380,1826074864569,125454435727,23410020265,408153147,12031806776,5818304642,228147,228147,4,328.64,4251528,DLA,31341093.3733315
6720339346124,3446074685814,2981,177749541450,138831775,119013,15154893591,6438285699,820297477027,1825787456394,125379697521,20691013288,410221256,11821816558,5953997648,192004,192004,4,328.34,4251528,DLA,31340932.300563
6725318488542,3604224649483,2484,179913240335,144270190,126245,16962699614,8247234387,820676697914,1826371961949,125407994075,21671003291,526110231,13369742179,7714470975,99077,99077,6,232.6,4251528,DLA,17816898.7808988
6720967000188,3567884264500,3008,178786524024,143107349,125369,17152147196,8148838728,820332707763,1827467039643,125239804443,23010686596,501211131,13293533765,7569996580,161982,161982,6,229.99,4251528,DLA,17817051.7919762
6719209575955,3573162050559,2471,179214913183,143313636,124438,16846529360,8115841162,820963348277,1829374407480,125346602169,21381602714,513115871,13343478869,7580511464,122740,122740,6,229.7,4251528,DLA,17817086.4849065
6718189266066,3562789004571,2482,179276762464,143769376,124571,17366627939,8066471074,820992810187,1829209950490,125423434614,24129702859,523620501,13569729592,7520045117,168001,168001,6,229.04,4251528,DLA,17816991.8188579
6725584464059,3560750794407,2810,179387859929,143737571,124255,16465075557,8022095591,820930640711,1826139556359,125315794391,21461528457,521443178,13019094702,7518936636,155796,155796,6,228.49,4251528,DLA,17817073.4146904
6726214987191,3540732286523,2805,179153375338,143827747,124430,14652834309,8092076530,820374131696,1826963473852,125404244831,14678117960,514899906,12225006390,7542106332,132902,132902,6,228.14,4251528,DLA,17817008.8523582
6724285701204,3597852428265,1917,179667087753,142957087,124343,16501871404,8122055267,820718851510,1827073963716,125187046431,21239879784,510926237,13200979914,7691200509,82826,82826,6,231.27,4251528,DLA,17817034.7612472
6721103308374,3547569532822,2410,179720993064,143318669,122809,16361236223,8010444630,820614595034,1826665642345,125305595951,20387896862,509771675,12940883811,7471184152,169846,169846,6,227.37,4251528,DLA,17816909.6504783
6719225557675,3564247015565,2027,179421557951,143516520,123282,16075067974,8101057461,820605060794,1826842655849,125189345088,19657873066,523268406,12854733161,7602164997,130993,130993,6,228.91,4251528,DLA,17816987.2647433
6724018306024,3571090784427,1677,178583512312,142374447,122377,16548276225,8123634012,820108409422,1827031067796,125205760743,20632836082,492548441,13378013923,7598526781,108847,108847,6,228.89,4251528,DLA,17816896.169459
6722162203792,3564966387889,1874,179159748654,142788023,122728,16477298737,8028848475,820902103834,1827334627481,125287578465,21006738790,499492334,13099053892,7515487188,116595,116595,6,228.33,4251528,DLA,13722027.5847911
6723460717007,3592988179088,1559,179157423493,143448246,123485,17051363146,8088166169,820511638387,1826516569019,125357148652,22942766246,510096059,13317427358,7580612699,90996,90996,6,230.75,4251528,DLA,13722102.7107879
6720838784888,3556740934901,1830,179047479644,142091509,123123,16936975908,8000500429,820725384896,1828483990857,125243005235,23058097632,507356796,13303554153,7515923837,134029,134029,6,228.35,4251528,DLA,13722164.1772029
6726586963516,3572244900543,1683,179034403128,143136918,122366,16556083703,8113315200,820198043658,1825644696422,125338691428,20874303859,484547942,13076144692,7458709885,102738,102738,6,228.93,4251528,DLA,13722206.5410344
6725522814258,3572626885808,1944,179338320232,143059205,123477,16317376305,8084116574,820477113023,1826102051796,125336952655,20720564035,524157806,12916769614,7514417296,120742,120742,6,228.8,4251528,DLA,13722051.1206242
6727141317735,3576576912153,2598,179560162116,143850347,125671,16860466689,8154512252,820866251781,1827025945941,125351830262,22004779484,526686148,13249104751,7572752558,147351,147351,6,230.78,4251528,DLA,13722235.3222343
6728401949201,3558938109171,1974,179047106897,142684631,122430,16484645161,8083938270,820605113462,1826168406428,125298999347,21496480459,535364343,12964969756,7547471004,137283,137283,6,227.45,4251528,DLA,13722279.6450271
6723602223209,3558485860986,2166,179025937527,144371946,123695,16531679218,8056504616,821001263086,1827667542994,125384323738,21306167347,522816602,13098154267,7473404514,157832,157832,6,228.56,4251528,DLA,13722040.9154541
6723288436938,3577881941064,1867,179088096068,142161732,123015,17179038940,8053478826,820661495689,1827107613525,125169901702,23195264024,502583519,13446823630,7516272285,110067,110067,6,229.26,4251528,DLA,13722262.4458653
6726725018796,3540832857298,2132,179264696878,143081779,123110,14815747474,8001274227,820663194238,1826504328877,125260079564,15665173860,511474653,12226529873,7426920656,130003,130003,6,227.41,4251528,DLA,13722091.5421946
6730237398003,3591001502855,1761,179388208969,143398301,123932,15712522396,8275295168,820379077435,1826546474251,125419434141,18078205197,512737356,12675210907,7648588840,67509,67509,6,231.22,4251528,DLA,12084482.5994424
6721958378286,3550985404241,2187,179320067807,142842013,122614,15699749008,8111334637,820383171376,1826371015806,125241937562,17669770209,502153428,12809360037,7601703932,123179,123179,6,228.07,4251528,DLA,12084726.2517045
6721675091757,3552953552186,2520,179900702581,144786778,123657,15724558420,8068683695,820880335740,1826190805978,125312726236,18077849709,523926439,12738054450,7589790918,166591,166591,6,228.06,4251528,DLA,12084523.2959909
6717908459754,3565782038957,2270,179047673861,142806764,123468,16843264911,8105155307,820742007602,1828088490827,125185930786,22460907308,489988245,13206768567,7593306001,150288,150288,6,228.6,4251528,DLA,12084633.9230016
6725260872622,3543920292179,2510,179222012406,143436432,123617,16245886704,8013857660,820759104106,1826225701085,125289158325,20519486951,488981236,12908761921,7500952568,165039,165039,6,228.13,4251528,DLA,12084600.1096656
6727551129743,3588841108568,2358,179550613134,144448228,124648,16507878771,8179056365,820708114271,1826134291191,125315185598,20540504732,524006165,13117220785,7632636552,122854,122854,6,230.62,4251528,DLA,12084463.3607235
6724724225822,3555699948798,2069,179289042918,142979258,123360,16121596407,8110812964,820869888176,1826404938900,125245482922,20066296549,501726286,12821530747,7546294720,140143,140143,6,228.26,4251528,DLA,12084724.7820773
6718820220647,3568616488668,1678,179817352003,142959864,122236,16192782890,8072060946,821058557684,1827366931187,125266232353,20073863675,506900509,12931137804,7618702480,111763,111763,6,228.31,4251528,DLA,12084476.6106836
6721206530519,3550430680508,1836,179632351693,143003312,121802,16185364741,7971233028,820474474064,1826893803193,125204034310,20744348116,505080365,12873278848,7502215831,131116,131116,6,228.06,4251528,DLA,12084545.5160822
6724198884789,3552563078359,2667,179198013219,143912777,124102,16132174071,8102723604,820887777181,1827032744310,125380714267,19646795133,502818834,12818678210,7521701202,160569,160569,6,228.18,4251528,DLA,12084507.6888309
6729277373060,3724431045278,1531,180795453239,149332547,129386,17997434609,9769374866,821133698313,1827717861966,125246862376,20945619402,618320640,14540607070,9143837022,86925,86925,8,178.17,4251528,DLA,11213.0684621226
6730538053714,3698550304393,1728,180475306955,147393818,127879,17493790392,9827293523,820502549940,1827332786392,125252054334,18755883731,618702428,14348156733,9146583539,116305,116305,8,176.86,4251528,DLA,11261.5968048709
6726306532138,3712976439628,1967,180740492676,149103411,129019,17851650618,9874391982,820879080757,1827520918396,125428877273,20407768673,623841089,14473405909,9245490768,120687,120687,8,177.72,4251528,DLA,11166.8155650004
6733677521666,3731285707049,1616,180485266936,148064179,130011,18029286386,9890577866,820622852649,1827632437622,125206455777,20856173349,610708557,14588231326,9214169473,100293,100293,8,178.54,4251528,DLA,11226.3103419672
6727856199552,3718443139917,1707,180407868705,147769026,129069,18102596378,9785114307,820949573732,1827864574335,125235839601,22133645256,600648561,14498166673,9190527498,101301,101301,8,178.17,4251528,DLA,11288.5097634582
6730916437946,3708342413556,1253,180783845328,147873006,127642,18069153627,9847935426,820393758280,1827419461907,125358864536,21484971069,623398356,14505963902,9194609104,98826,98826,8,177.47,4251528,DLA,11222.9086181339
6733748563832,3698652873418,1839,181023499659,147943552,131011,16246718366,9826545288,820527323239,1826854713511,125274116330,15444330056,628893054,13615498473,9140792567,104559,104559,8,177.74,4251528,DLA,11225.5557156182
6727574383579,3713819247116,2000,180965836276,147931241,129929,17836667726,9721161717,820879751904,1828590565914,125170944171,20461179429,618375073,14495626524,9173565888,121880,121880,8,178.3,4251528,DLA,11285.8330298085
6726741670053,3726523309209,1834,180620040866,147898924,129288,18494277699,9838533455,821059698942,1828004324661,125328570385,22568241190,608134140,14783808319,9191532457,100999,100999,8,178.62,4251528,DLA,11104.226632232
6726374566237,3714171764961,1363,180230074962,146905453,127404,17975436111,9775987074,820484530926,1827007885899,125161779111,20832954363,592820545,14479464684,9200084063,85008,85008,8,177.48,4251528,DLA,11073.9814744233
6724973567952,3745134072041,1319,180368900607,147743267,128242,18347884252,9885420892,821073574480,1828811730484,125178109407,21968573045,585232389,14773539110,9313107788,74284,74284,8,179.02,4251528,DLA,13234755.9794653
6728869399474,3709414623939,1198,180722720410,147036226,128539,18017003721,9705407241,820853238567,1827638202628,125189528586,21279797438,603159364,14500479994,9102963604,88072,88072,8,177.45,4251528,DLA,13234720.452092
6728112078795,3728987992815,1109,180446188319,146407279,128195,18187545898,9830360375,820791342724,1827931201593,125164024617,22175898959,586361959,14581508756,9235201733,72680,72680,8,178.25,4251528,DLA,13234773.5250213
6727715578341,3733516840908,1852,180764779050,149109638,130418,18585398235,9824020875,820904594109,1828673218164,125302590853,23010613941,601240753,14761609114,9203955224,110485,110485,8,179.19,4251528,DLA,13234771.9234445
6731179395905,3709763595701,2029,180583633573,148109642,128746,18537263348,9801083900,820619842312,1827293892150,125160692035,23669801801,626089930,14560343318,9102057139,135837,135837,8,177.68,4251528,DLA,13234691.3346365
6725014314407,3720879937130,1967,180449490394,148570746,129695,18863429433,9769267469,820925767520,1829079266025,125318418755,23518271349,591864372,15076790875,9135189771,127689,127689,8,178.4,4251528,DLA,13234830.008682
6724752761832,3706274088481,1657,180624993366,147253386,127812,17882171749,9817184606,821119797357,1828587095573,125171356254,21005819328,607009186,14387135956,9232914549,112471,112471,8,177.28,4251528,DLA,13234682.8754592
6724809291258,3730108870147,1338,180639866871,147471690,127816,17740671296,9845477701,820816611209,1827580060038,125252598598,20057630649,603125488,14364984603,9237899140,91306,91306,8,178.13,4251528,DLA,13234659.0084681
6726430641412,3719631509425,1089,180450895859,147466399,127259,18041607426,9836321134,820884446127,1827617489121,125195381374,20865990372,623214682,14527373811,9218137436,93042,93042,8,177.39,4251528,DLA,13234685.2186256
6725895193357,3698189335447,938,180415074052,146091184,126663,18531917443,9777137362,821247690238,1828145984586,125232427131,22841899918,592438553,14808901084,9200625903,83901,83901,8,176.88,4251528,DLA,13234817.8939167
6725882401328,3743186746055,1113,180177638211,147222008,127313,18263202743,9919540707,820966657245,1828374200017,125336465207,21113064534,582592859,14814368641,9348638243,61820,61820,8,178.51,4251528,DLA,219839.558330499
6725046293193,3753937255240,1333,180530188349,148343719,128897,18458814047,9908609821,821227825548,1828325831178,125414411931,21976092658,601349074,14821932989,9328645498,60718,60718,8,179.33,4251528,DLA,215547.385042418
6731581688173,3713544144696,1473,180754776675,146977301,128442,17703123202,9864484587,820282736275,1826963946326,125281947623,20390787902,618196344,14374804970,9175776040,101471,101471,8,177.68,4251528,DLA,222845.069020628
6731744015616,3737108777834,1411,180565811053,147713483,129453,17675593648,9920552237,820370370444,1826857791316,125191188878,19120239561,606547803,14337869480,9230315238,84271,84271,8,178.9,4251528,DLA,217858.342688253
6731925346215,3711355465508,1618,180456076354,147578175,129189,17498631719,9763797683,820734765317,1827821437980,125283279688,18486781256,619928275,14344573651,9102034879,89059,89059,8,177.7,4251528,DLA,220964.380807738
6729467051790,3760678714602,1447,180705462816,148194380,130024,18403630140,9910602783,820593466197,1827437613424,125262772561,21615261651,611040839,14803278310,9267283801,96765,96765,8,179.71,4251528,DLA,215730.184936009
6727792593790,3703276005998,1502,180661485943,147213837,127874,17566755602,9830241721,820781261523,1826895493426,125254214263,19836533487,606596190,14303760091,9227369623,103609,103609,8,177.2,4251528,DLA,220517.730368294
6729169559432,3721450000047,1514,180786612720,146806943,129660,18589912304,9836244407,820577355638,1827795997147,125194860994,23317720570,601736367,14770732629,9198316706,93597,93597,8,178.98,4251528,DLA,221279.079945912
6730960851240,3734670055978,1688,180284331622,147606961,129722,18247144439,9906344874,820507481319,1826804303658,125368843090,21767232384,620655375,14647983243,9214171846,118200,118200,8,178.66,4251528,DLA,223475.53552128
6733173083290,3718320556917,2014,180636334957,147476772,128800,18814204434,9829448573,820661110515,1827250054989,125311546005,24802426773,634106284,14638177372,9083600844,118207,118207,8,178.06,4251528,DLA,225615.908678272
6722296558864,3900002152344,945,181615021655,152636399,134311,17511957137,11263585517,821249160483,1829169973131,125135681487,14387455653,677079681,15074093067,10669485954,69096,69096,10,149.12,4251528,DLA,128745965.546687
